"site_id","stand","trt","year","subplot","V1","V2","V3","jul_date","lat","long","elev","temp","DW","owner","mgmt_type","BS","HB","UU","HU","BU"
"20666 _ 1 _ 2015","20666","HU",2015,6,0,0,0,119,44.5442900888,-122.708903946,950,13,5,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2016","20666","HU",2016,6,0,0,0,111,44.5422605275004,-122.708241391482,950,22,1,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2017","20666","HU",2017,6,0,1,0,116,44.5443741825057,-122.713076121552,950,8.5,9,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2018","20666","HU",2018,6,0,0,1,106,44.5434211821,-122.71109191,950,7,8,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2019","20666","HU",2019,6,0,0,0,164,-122.709673989089,44.5433182502446,950,23,8,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2013","20666","UU",2013,7,0,0,0,141,-122.710555032879,44.5435435751591,950,9,3,"WY","0",0,0,1,0,0
"20666 _ 1 _ 2015","20666","HU",2015,7,0,0,0,119,44.5442900888,-122.708903946,950,15,6,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2016","20666","HU",2016,7,0,0,0,111,44.5422605275004,-122.708241391482,950,19,4,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2017","20666","HU",2017,7,1,0,0,116,44.5443741825057,-122.713076121552,950,9,6,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2018","20666","HU",2018,7,0,0,0,106,44.5434211821,-122.71109191,950,8.5,3,"WY","0",0,0,0,1,0
"20666 _ 1 _ 2019","20666","HU",2019,7,0,0,0,164,-122.709673989089,44.5433182502446,950,23.5,5,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,1,0,0,0,129,-122.603696699011,44.6731198357661,2350,18,4,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,1,1,0,NA,107,44.67637333,-122.60962863,2350,6,6,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,1,0,0,0,107,44.6785724148359,-122.607116368956,2350,10.5,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,1,0,0,0,101,44.678595869,-122.612637133,2350,7.5,13,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,1,1,0,0,140,-122.608020618265,44.6753704481602,2350,10,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,2,0,NA,NA,129,-122.603696699011,44.6731198357661,2350,18,5,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,2,1,0,0,107,44.67637333,-122.60962863,2350,6,8,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,2,0,0,0,107,44.6785724148359,-122.607116368956,2350,11,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,2,1,0,0,101,44.678595869,-122.612637133,2350,7.5,0,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,2,0,0,0,140,-122.608020618265,44.6753704481602,2350,10.5,3,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,3,0,0,0,129,-122.603696699011,44.6731198357661,2350,18,4,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,3,0,0,0,107,44.67637333,-122.60962863,2350,6,5,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,3,0,0,0,107,44.6785724148359,-122.607116368956,2350,8.5,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,3,0,0,0,101,44.678595869,-122.612637133,2350,9.5,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,3,0,0,0,140,-122.608020618265,44.6753704481602,2350,11,4,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,4,1,0,0,129,-122.603696699011,44.6731198357661,2350,19,1,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,4,0,0,0,107,44.67637333,-122.60962863,2350,6,1,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,4,1,1,1,107,44.6785724148359,-122.607116368956,2350,8.5,5,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,4,0,0,1,101,44.678595869,-122.612637133,2350,11,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,4,1,0,1,140,-122.608020618265,44.6753704481602,2350,11,5,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,5,0,NA,NA,129,-122.603696699011,44.6731198357661,2350,19,6,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,5,0,0,0,107,44.67637333,-122.60962863,2350,6,2,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,5,0,1,0,107,44.6785724148359,-122.607116368956,2350,11,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,5,0,0,0,101,44.678595869,-122.612637133,2350,11.5,2,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,5,1,0,0,140,-122.608020618265,44.6753704481602,2350,11.5,4,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,6,0,0,0,129,-122.603696699011,44.6731198357661,2350,18,7,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,6,0,0,0,107,44.67637333,-122.60962863,2350,7,5,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,6,0,0,0,107,44.6785724148359,-122.607116368956,2350,11,4,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,6,1,0,NA,101,44.678595869,-122.612637133,2350,11,3,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,6,0,0,0,140,-122.608020618265,44.6753704481602,2350,12,5,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2013","20698","UU",2013,7,0,NA,NA,129,-122.603696699011,44.6731198357661,2350,19,1,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2014","20698","UU",2014,7,0,0,0,107,44.67637333,-122.60962863,2350,5,1,"WY","0",0,0,1,0,0
"20698 _ 1 _ 2017","20698","HU",2017,7,0,0,0,107,44.6785724148359,-122.607116368956,2350,11,0,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2018","20698","HU",2018,7,0,0,0,101,44.678595869,-122.612637133,2350,12,4,"WY","0",0,0,0,1,0
"20698 _ 1 _ 2019","20698","HU",2019,7,1,0,1,140,-122.608020618265,44.6753704481602,2350,12.5,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,1,0,0,0,134,-122.662030314611,44.6757416006817,900,10,5,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,1,0,0,0,114,44.6757417,-122.66203065,900,7,4,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,1,0,0,0,160,44.6759206067,-122.665289516,900,21,3,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,1,0,0,0,130,44.6719462696532,-122.65721040344,900,14.5,2,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,1,0,0,0,137,44.6731425686,-122.660662158,900,14.5,7,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,1,0,0,0,169,-122.666127924798,44.6769078199909,900,17,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,2,0,0,0,134,-122.662030314611,44.6757416006817,900,11,5,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,2,0,0,0,114,44.6757417,-122.66203065,900,7,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,2,0,0,0,160,44.6759206067,-122.665289516,900,22,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,2,0,0,0,130,44.6719462696532,-122.65721040344,900,14.5,2,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,2,0,0,0,137,44.6731425686,-122.660662158,900,14.5,9,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,2,0,0,0,169,-122.666127924798,44.6769078199909,900,17.5,11,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,3,0,0,0,134,-122.662030314611,44.6757416006817,900,12,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,3,0,0,0,114,44.6757417,-122.66203065,900,7,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,3,0,0,0,160,44.6759206067,-122.665289516,900,23,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,3,0,0,0,130,44.6719462696532,-122.65721040344,900,16,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,3,0,0,0,137,44.6731425686,-122.660662158,900,13.5,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,3,0,0,0,169,-122.666127924798,44.6769078199909,900,18.5,5,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,4,0,1,1,134,-122.662030314611,44.6757416006817,900,12,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,4,0,0,0,114,44.6757417,-122.66203065,900,8,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,4,0,0,0,160,44.6759206067,-122.665289516,900,24,0,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,4,0,0,0,130,44.6719462696532,-122.65721040344,900,18.5,5,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,4,0,0,0,137,44.6731425686,-122.660662158,900,14,10,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,4,0,0,0,169,-122.666127924798,44.6769078199909,900,19.5,3,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,5,0,0,0,134,-122.662030314611,44.6757416006817,900,12,0,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,5,0,0,0,114,44.6757417,-122.66203065,900,8,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,5,0,0,0,160,44.6759206067,-122.665289516,900,24,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,5,0,0,0,130,44.6719462696532,-122.65721040344,900,20,7,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,5,0,0,0,137,44.6731425686,-122.660662158,900,15,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,5,0,0,0,169,-122.666127924798,44.6769078199909,900,20,5,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,6,0,0,0,134,-122.662030314611,44.6757416006817,900,12,3,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,6,0,0,0,114,44.6757417,-122.66203065,900,7,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,6,0,0,0,160,44.6759206067,-122.665289516,900,22.5,3,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,6,0,0,0,130,44.6719462696532,-122.65721040344,900,23,9,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,6,0,0,0,137,44.6731425686,-122.660662158,900,15.5,2,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,6,0,0,0,169,-122.666127924798,44.6769078199909,900,22,3,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2013","20818","UU",2013,7,0,0,0,134,-122.662030314611,44.6757416006817,900,13,4,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2014","20818","UU",2014,7,0,0,0,114,44.6757417,-122.66203065,900,8,2,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2015","20818","UU",2015,7,0,0,0,160,44.6759206067,-122.665289516,900,25,1,"WY","0",0,0,1,0,0
"20818 _ 1 _ 2017","20818","HU",2017,7,0,0,0,130,44.6719462696532,-122.65721040344,900,24.5,4,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2018","20818","HU",2018,7,0,0,0,137,44.6731425686,-122.660662158,900,17,5,"WY","0",0,0,0,1,0
"20818 _ 1 _ 2019","20818","HU",2019,7,0,0,0,169,-122.666127924798,44.6769078199909,900,22,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,1,0,1,0,123,-122.637900624922,44.6530052455175,2250,14,3,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,1,0,0,0,147,44.6502445573,-122.637140453,2250,17,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,1,0,0,0,161,44.6512917485105,-122.640475587282,2250,11,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,1,0,0,0,152,44.6521819844981,-122.634753062208,2250,12,15,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,1,0,0,0,116,44.6546550484,-122.636932113,2250,19,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,1,0,0,0,169,-122.634892313365,44.6530112306588,2250,13,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,2,0,0,0,123,-122.637900624922,44.6530052455175,2250,14,1,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,2,0,0,0,147,44.6502445573,-122.637140453,2250,15.5,7,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,2,0,0,0,161,44.6512917485105,-122.640475587282,2250,12,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,2,0,0,0,152,44.6521819844981,-122.634753062208,2250,12,6,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,2,0,0,0,116,44.6546550484,-122.636932113,2250,20,8,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,2,0,0,0,169,-122.634892313365,44.6530112306588,2250,13,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,3,0,0,0,123,-122.637900624922,44.6530052455175,2250,14,1,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,3,0,1,0,147,44.6502445573,-122.637140453,2250,16,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,3,0,0,0,161,44.6512917485105,-122.640475587282,2250,13.5,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,3,0,0,0,152,44.6521819844981,-122.634753062208,2250,11.5,5,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,3,1,0,1,116,44.6546550484,-122.636932113,2250,19,5,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,3,0,0,0,169,-122.634892313365,44.6530112306588,2250,13.5,5,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,4,0,0,0,123,-122.637900624922,44.6530052455175,2250,15,0,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,4,1,0,0,147,44.6502445573,-122.637140453,2250,20,2,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,4,0,0,0,161,44.6512917485105,-122.640475587282,2250,12,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,4,0,0,1,152,44.6521819844981,-122.634753062208,2250,11.5,2,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,4,0,1,0,116,44.6546550484,-122.636932113,2250,19,2,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,4,1,0,0,169,-122.634892313365,44.6530112306588,2250,14.5,5,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,5,1,1,0,123,-122.637900624922,44.6530052455175,2250,16,2,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,5,0,0,0,147,44.6502445573,-122.637140453,2250,19.5,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,5,0,0,0,161,44.6512917485105,-122.640475587282,2250,13,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,5,0,0,0,152,44.6521819844981,-122.634753062208,2250,11.5,5,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,5,0,0,0,116,44.6546550484,-122.636932113,2250,22,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,5,0,0,0,169,-122.634892313365,44.6530112306588,2250,15,2,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,6,1,0,0,123,-122.637900624922,44.6530052455175,2250,16,2,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,6,0,0,0,147,44.6502445573,-122.637140453,2250,18,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,6,0,0,0,161,44.6512917485105,-122.640475587282,2250,16,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,6,0,0,0,152,44.6521819844981,-122.634753062208,2250,12,7,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,6,1,NA,NA,116,44.6546550484,-122.636932113,2250,21,10,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,6,0,0,0,169,-122.634892313365,44.6530112306588,2250,14.5,3,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2013","21019","UU",2013,7,0,NA,NA,123,-122.637900624922,44.6530052455175,2250,17,0,"WY","0",0,0,1,0,0
"21019 _ 1 _ 2015","21019","HU",2015,7,0,0,0,147,44.6502445573,-122.637140453,2250,21,1,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2016","21019","HU",2016,7,0,0,0,161,44.6512917485105,-122.640475587282,2250,12,6,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2017","21019","HU",2017,7,0,0,0,152,44.6521819844981,-122.634753062208,2250,13,4,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2018","21019","HU",2018,7,1,0,NA,116,44.6546550484,-122.636932113,2250,19.5,7,"WY","0",0,0,0,1,0
"21019 _ 1 _ 2019","21019","HU",2019,7,0,0,0,169,-122.634892313365,44.6530112306588,2250,14.5,4,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,1,0,0,0,155,-122.607675241057,44.6471131712263,3100,16,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,1,0,0,1,134,44.64817996,-122.6055034,3100,21,5,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,1,0,0,0,118,44.6497887793,-122.609953005,3100,7,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,1,1,0,0,173,44.6496996258954,-122.608683765505,3100,10,5,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,1,0,0,0,114,44.6496328967,-122.603258043,3100,17.5,6,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,1,0,0,0,140,-122.601774758701,44.6483260089577,3100,6,4,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,2,0,0,0,155,-122.607675241057,44.6471131712263,3100,16,4,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,2,1,0,0,134,44.64817996,-122.6055034,3100,21,5,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,2,0,1,0,118,44.6497887793,-122.609953005,3100,6.5,12,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,2,0,0,1,173,44.6496996258954,-122.608683765505,3100,11,9,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,2,0,0,0,114,44.6496328967,-122.603258043,3100,17.5,9,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,2,0,0,0,140,-122.601774758701,44.6483260089577,3100,6.5,9,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,3,0,0,0,155,-122.607675241057,44.6471131712263,3100,16,0,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,3,0,0,0,134,44.64817996,-122.6055034,3100,19,4,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,3,0,0,0,118,44.6497887793,-122.609953005,3100,8.5,7,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,3,0,0,0,173,44.6496996258954,-122.608683765505,3100,11.5,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,3,0,0,0,114,44.6496328967,-122.603258043,3100,19,5,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,3,0,0,0,140,-122.601774758701,44.6483260089577,3100,7,10,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,4,0,1,0,155,-122.607675241057,44.6471131712263,3100,16,8,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,4,0,0,0,134,44.64817996,-122.6055034,3100,21,1,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,4,0,0,0,118,44.6497887793,-122.609953005,3100,9,1,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,4,0,0,0,173,44.6496996258954,-122.608683765505,3100,11.5,11,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,4,0,1,1,114,44.6496328967,-122.603258043,3100,20,9,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,4,0,0,0,140,-122.601774758701,44.6483260089577,3100,9,3,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,5,0,0,NA,155,-122.607675241057,44.6471131712263,3100,18,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,5,0,0,0,134,44.64817996,-122.6055034,3100,23,4,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,5,1,NA,NA,118,44.6497887793,-122.609953005,3100,9,9,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,5,0,0,0,173,44.6496996258954,-122.608683765505,3100,12,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,5,0,0,0,114,44.6496328967,-122.603258043,3100,23,2,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,5,0,0,0,140,-122.601774758701,44.6483260089577,3100,9,5,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,6,0,0,1,155,-122.607675241057,44.6471131712263,3100,16,8,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,6,1,0,0,134,44.64817996,-122.6055034,3100,24,1,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,6,0,1,0,118,44.6497887793,-122.609953005,3100,9,0,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,6,0,0,1,173,44.6496996258954,-122.608683765505,3100,12,9,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,6,0,0,0,114,44.6496328967,-122.603258043,3100,22.5,8,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,6,0,0,0,140,-122.601774758701,44.6483260089577,3100,8.5,5,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2013","21026","UU",2013,7,0,0,0,155,-122.607675241057,44.6471131712263,3100,11,3,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2014","21026","UU",2014,7,0,0,0,134,44.64817996,-122.6055034,3100,23,1,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2015","21026","UU",2015,7,0,0,0,118,44.6497887793,-122.609953005,3100,7,1,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2016","21026","UU",2016,7,0,0,0,173,44.6496996258954,-122.608683765505,3100,13,5,"WY","0",0,0,1,0,0
"21026 _ 1 _ 2018","21026","HU",2018,7,0,0,0,114,44.6496328967,-122.603258043,3100,23,1,"WY","0",0,0,0,1,0
"21026 _ 1 _ 2019","21026","HU",2019,7,0,0,0,140,-122.601774758701,44.6483260089577,3100,9,5,"WY","0",0,0,0,1,0
"21029 _ 1 _ 2013","21029","UU",2013,1,0,0,0,154,-122.609748895402,44.6390741454482,3100,14,2,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2014","21029","UU",2014,1,0,0,0,125,44.63952526,-122.61018644,3100,3,4,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2015","21029","UU",2015,1,0,0,0,111,44.6392180734,-122.607031379,3100,10,7,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2016","21029","UU",2016,1,0,0,0,146,44.6392578054338,-122.607390173203,3100,6,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2017","21029","UU",2017,1,0,0,0,136,44.6396525907649,-122.610468178918,3100,5,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2018","21029","UU",2018,1,1,0,0,150,44.6389062717,-122.61318697,3100,7,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2019","21029","UU",2019,1,0,0,0,170,-122.608162397298,44.6401114647389,3100,9,6,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2013","21029","UU",2013,2,0,0,0,155,-122.609748895402,44.6390741454482,3100,11,3,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2014","21029","UU",2014,2,0,0,0,125,44.63952526,-122.61018644,3100,4,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2015","21029","UU",2015,2,0,0,0,111,44.6392180734,-122.607031379,3100,10,12,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2016","21029","UU",2016,2,0,0,0,146,44.6392578054338,-122.607390173203,3100,6,3,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2017","21029","UU",2017,2,0,0,1,136,44.6396525907649,-122.610468178918,3100,4.5,3,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2018","21029","UU",2018,2,0,0,0,150,44.6389062717,-122.61318697,3100,8,7,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2019","21029","UU",2019,2,0,0,0,170,-122.608162397298,44.6401114647389,3100,9,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2013","21029","UU",2013,3,0,0,0,155,-122.609748895402,44.6390741454482,3100,11,5,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2014","21029","UU",2014,3,1,0,0,125,44.63952526,-122.61018644,3100,4,8,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2015","21029","UU",2015,3,0,0,0,111,44.6392180734,-122.607031379,3100,11,3,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2016","21029","UU",2016,3,0,0,0,146,44.6392578054338,-122.607390173203,3100,6,4,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2017","21029","UU",2017,3,0,0,0,136,44.6396525907649,-122.610468178918,3100,4,4,"WY","0",0,0,1,0,0
"21029 _ 1 _ 2018","21029","UU",2018,3,0,0,0,150,44.6389062717,-122.61318697,3100,8.5,6,"WY","0",0,0,1,0,0
