"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg"
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"7",45.138848,122.352378,"10:17","R",4,2,3,3,18.67
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"1",45.04662,122.424056,"12:15","SU",0,2,3,1,10.63
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"2",45.046975,122.423971,"12:37","SU",0,1,3,1,6.4
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"3",45.046732,122.423327,"12:15","SU",0,2,4,4,5.57
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"4",45.046478,122.423571,"12:37","SU",0,2,4,3,10.13
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"5",45.046251,122.424065,"12:10","SU",0,2,3,3,7.87
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"6",45.046501,122.42458,"12:31","SU",0,2,4,4,7.63
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024",2024-05-15,"7",45.046828,122.4246,"12:51","PC",0,3,4,4,7.73
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"1",45.0787,122.419151,"15:37","PC",0,3,4,3,28.7
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"2",45.078493,122.418927,"16:06","PC",0,3,4,4,22.43
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"3",45.078426,122.419327,"16:00","SU",0,1,2,4,41.77
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"4",45.078418,122.419919,"16:30","PC",0,1,4,2,36.93
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"5",45.078903,122.419604,"16:37","C",0,2,3,3,31.13
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"6",45.07896,122.419183,"16:20","PC",0,2,4,4,26.53
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024",2024-04-09,"7",45.078766,122.418871,"15:57","PC",0,2,4,2,29.9
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"1",45.078123,122.414782,"9:52","PC",0,1,4,1,19.57
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"2",45.07797,122.414462,"10:16","PC",0,1,4,1,22.63
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"3",45.077751,122.414738,"10:00","C",0,1,4,1,23.13
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"4",45.077876,122.415081,"10:21","C",0,1,4,1,24.8
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"5",45.078214,122.415197,"10:40","C",0,1,3,1,25.77
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"6",45.078398,122.414891,"10:21","C",0,2,4,1,26.23
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024",2024-04-09,"7",45.078316,122.414516,"10:02","C",0,1,3,1,25.47
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"1",45.082381,122.41991,"10:40","SU",0,2,2,4,29.83
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"2",45.082128,122.4198,"11:14","PC",0,2,3,2,31.4
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"3",45.082202,122.420202,"11:01","PC",0,2,4,4,24.6
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"4",45.082545,122.420129,"11:30","C",0,1,4,4,29.4
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"5",45.082805,122.419899,"12:04","PC",0,1,4,1,29.73
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"6",45.082615,122.419424,"11:31","C",0,1,2,1,30.1
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024",2024-03-26,"7",45.082193,122.41944,"11:05","C",0,1,4,2,34.77
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"1",45.097601,122.411146,"13:55","C",0,1,2,4,20.9
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"2",45.097515,122.410732,"14:23","PC",0,2,2,3,14.9
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"3",45.097338,122.410903,"14:00","C",0,2,3,3,15.4
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"4",45.097399,122.411489,"14:27","C",0,3,3,4,14
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"5",45.097616,122.411444,"14:45","C",0,1,3,4,24
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"6",45.0978,122.411126,"14:20","PC",0,2,2,2,32.8
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024",2024-04-03,"7",45.097758,122.410705,"14:00","PC",0,1,3,3,20.5
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"1",45.020566,122.416108,"13:22","C",0,1,2,3,29.67
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"2",45.020256,122.416288,"13:49","PC",0,2,3,4,36.27
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"3",45.02037,122.416807,"13:46","C",0,2,4,4,27.6
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"4",45.020696,122.416556,"13:24","C",0,2,4,4,24.37
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"5",45.020983,122.416034,"13:20","C",0,1,2,3,30.77
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"6",45.020594,122.415527,"13:46","PC",0,1,2,3,26.37
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024",2024-05-07,"7",45.020201,122.415712,"14:06","PC",0,1,2,3,32.13
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"1",45.007567,122.51089,"12:15","SU",0,1,3,1,21.37
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"2",45.007729,122.511305,"12:47","SU",0,1,4,1,21.23
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"3",45.008078,122.510865,"12:21","SU",0,1,4,2,16.3
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"4",45.00805,122.510616,"12:40","SU",0,2,4,3,17.23
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"5",45.007482,122.5105,"12:16","SU",0,1,4,2,18.03
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"6",45.007251,122.510958,"12:49","SU",0,1,4,1,13.33
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024",2024-05-09,"7",45.007,122.51,"13:09","SU",0,1,3,1,9
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"1",45.001301,122.516805,"9:13","SU",0,1,4,1,16.43
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"2",45.001509,122.517235,"9:37","SU",0,1,4,2,28.93
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"3",45.001786,122.516924,"9:34","SU",0,2,4,1,22.83
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"4",45.001536,122.516205,"9:58","SU",0,1,4,1,20.03
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"5",45.001089,122.51646,"9:13","SU",0,2,4,1,24.87
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"6",45.000937,122.517003,"9:40","SU",0,1,4,1,21.1
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024",2024-05-09,"7",45.001183,122.517392,"9:20","SU",0,1,4,1,30.43
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"1",44.72649,122.405416,"10:04","SU",2,2,4,2,18.97
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"2",44.726228,122.405842,"10:40","SU",2,3,4,4,29.63
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"3",44.726685,122.406008,"10:55","SU",1,1,3,1,29.37
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"4",44.726854,122.405946,"10:35","SU",1,2,4,1,15.93
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"5",44.726886,122.405234,"10:00","SU",1,1,4,1,12.03
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"6",44.726785,122.404637,"10:40","SU",2,2,4,2,18.07
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024",2024-05-13,"7",44.726229,122.405443,"10:03","SU",2,2,4,2,28.43
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"1",45.079487,122.593992,"13:33","PC",3,1,4,2,31.43
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"2",45.079352,122.593616,"14:00","PC",2,1,3,2,41.47
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"3",45.079415,122.593612,"14:20","SU",3,1,4,1,28.9
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"4",45.07932,122.594006,"13:57","SU",1,1,4,1,39.8
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"5",45.079626,122.594326,"13:26","SU",2,2,4,1,42.83
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"6",45.079956,122.594924,"14:00","PC",2,1,4,3,16.23
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024",2024-04-11,"7",45.079932,122.593607,"13:30","SU",2,1,4,1,28.93
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"1",45.077243,122.580155,"9:47","SU",2,2,4,2,29.8
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"2",45.07761,122.579931,"10:13","SU",4,2,4,3,26.1
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"3",45.077386,122.579898,"10:33","PC",3,2,3,3,34.3
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"4",45.077161,122.580023,"10:10","PC",3,1,4,2,39.4
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"5",45.077063,122.580056,"9:30","PC",3,1,4,2,33.63
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"6",45.077394,122.580567,"10:15","SU",4,2,4,2,30.63
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024",2024-04-11,"7",45.077475,122.580254,"9:40","SU",4,2,3,2,34
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"1",44.817198,122.607298,"13:27","PC",1,2,4,1,29.33
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"2",44.817698,122.607535,"13:50","C",1,1,4,1,32.4
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"3",44.817465,122.607021,"13:26","C",1,2,4,1,32.83
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"4",44.817123,122.606785,"13:45","C",2,3,2,2,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"5",44.816841,122.607094,"13:24","C",1,2,4,1,34.3
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"6",44.81738,122.60753,"13:38","C",3,3,4,3,30.37
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024",2024-05-02,"7",44.817474,122.607877,"14:10","C",3,2,4,3,26.6
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"1",44.781005,122.458444,"10:05","C",0,1,4,1,9.6
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"2",44.781105,122.458231,"10:45","C",0,1,4,1,2.17
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"3",44.780935,122.457784,"10:06","C",0,1,4,1,26.6
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"4",44.78069,122.458315,"10:27","R",0,1,4,1,24.2
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"5",44.780713,122.458741,"10:50","C",0,1,4,0,55.87
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"6",44.781194,122.458881,"10:35","R",0,1,3,1,14.67
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024",2024-04-15,"7",44.781388,122.458657,"10:15","R",0,1,2,1,3.07
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"1",44.777021,122.476137,"13:13","PC",0,2,4,1,21.23
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"2",44.777241,122.476621,"13:37","C",0,1,4,1,22.57
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"3",44.777385,122.476081,"13:14","PC",0,2,4,1,26.2
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"4",44.777205,122.475299,"13:40","PC",0,1,4,1,30.1
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"5",44.776666,122.475816,"13:56","C",0,1,4,1,23.67
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"6",44.776723,122.476516,"13:33","C",0,1,4,1,21.63
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024",2024-04-15,"7",44.776942,122.476776,"13:12","PC",0,1,4,1,23.43
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"1",44.766283,122.369181,"9:30","SU",1,1,4,1,8.8
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"2",44.76623,122.369468,"9:50","SU",0,1,4,1,9.63
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"3",44.766092,122.369287,"9:29","SU",1,2,4,1,12.17
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"4",44.766045,122.36902,"9:59","SU",1,2,4,1,8.2
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"5",44.766312,122.368556,"10:31","SU",1,2,4,1,21.37
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"6",44.766416,122.36882,"10:05","SU",1,2,4,2,10.43
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024",2024-05-14,"7",44.76645,122.369105,"9:30","SU",2,2,4,2,14.67
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"1",44.770862,122.37755,"12:38","SU",1,1,4,2,43.63
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"2",44.771115,122.377375,"13:11","SU",3,3,4,2,24.6
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"3",44.770856,122.376971,"12:37","SU",2,2,4,4,31.27
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"4",44.770532,122.377121,"12:59","SU",2,1,4,1,26.9
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"5",44.770502,122.377422,"12:25","SU",1,1,4,1,20.1
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"6",44.770624,122.377802,"12:50","SU",1,1,4,1,26.07
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024",2024-05-14,"7",44.771044,122.377699,"13:19","SU",1,2,4,1,19.97
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"1",44.736851,122.39994,"9:50","SU",1,1,3,3,17.5
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"2",44.736532,122.399582,"9:42","SU",4,1,4,3,18.97
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"3",44.736235,122.400271,"9:51","SU",3,2,4,3,17.8
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"4",44.736467,122.400723,"10:16","SU",2,1,4,3,13.67
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"5",44.736975,122.400287,"10:17","SU",2,1,3,2,4.03
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"6",44.737223,122.39922,"10:36","SU",3,2,3,4,16.07
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024",2024-04-18,"7",44.737157,122.399335,"10:10","SU",3,1,4,3,19.67
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"1",44.734938,122.410678,"13:18","SU",1,1,3,3,31.4
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"2",44.734998,122.409874,"13:49","SU",1,1,4,4,27.8
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"3",44.734828,122.410225,"14:02","SU",2,1,4,3,23.73
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"4",44.734798,122.411173,"13:47","SU",2,3,4,3,24.53
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"5",44.73479,122.411437,"13:09","SU",2,2,4,2,26.83
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"6",44.735156,122.410101,"13:20","SU",1,1,4,4,17.37
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024",2024-04-18,"7",44.735435,122.410512,"13:43","SU",3,1,4,3,25.9
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"1",44.822106,122.61463,"13:00","R",1,1,4,1,28.5
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"2",44.822406,122.61457,"13:31","R",1,1,4,1,30.03
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"3",44.822323,122.614423,"13:00","R",2,3,3,3,27.6
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"4",44.821421,122.6144,"13:30","R",3,3,4,3,26.7
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"5",44.821547,122.614571,"13:55","R",4,2,3,3,28.2
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"6",44.821898,122.614651,"13:25","R",1,3,4,2,28.23
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024",2024-04-30,"7",44.82224,122.61497,"12:56","R",3,3,4,2,29.4
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"1",44.820874,122.60985,"9:54","C",2,1,4,1,34.97
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"2",44.821137,122.60948,"10:25","C",2,1,4,2,33.3
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"3",44.820801,122.609202,"9:55","C",2,2,4,1,29.67
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"4",44.820286,122.609294,"10:19","C",2,2,4,3,26.83
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"5",44.820447,122.610124,"10:45","C",2,2,4,3,35.7
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"6",44.820918,122.610483,"10:30","C",1,1,4,1,33.63
"12805 _ 1 _ 2024","ODF",12805,1,"BU",2024,"4/30/2024",2024-04-30,"7",44.821247,122.610206,"10:00","C",1,2,4,1,28.63
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"1",44.82299,122.602337,"10:00","R",1,1,4,1,28.6
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"2",44.823207,122.602619,"10:20","R",1,1,4,1,33.03
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"3",44.823521,122.602375,"10:58","R",2,1,4,2,31.53
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"4",44.823282,122.60216,"10:27","R",3,2,3,2,29.4
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"5",44.822764,122.601916,"10:03","R",2,1,4,1,32.3
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"6",44.82266,122.602474,"10:24","R",4,1,4,3,33.03
"12806 _ 1 _ 2024","ODF",12806,1,"BU",2024,"5/2/2024",2024-05-02,"7",44.82288,122.602536,"10:06","R",3,2,4,3,23.9
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"1",45.037674,122.612181,"14:03","SU",4,1,3,4,20.7
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"2",45.037406,122.611895,"14:40","SU",3,1,3,2,12.03
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"3",45.037419,122.612014,"14:25","SU",2,2,4,2,26.23
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"4",45.037494,122.612361,"15:00","SU",4,2,4,3,23.93
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"5",45.037764,122.612522,"15:23","SU",4,1,4,4,28.37
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"6",45.037809,122.612585,"15:16","SU",4,3,4,3,26.63
"13924 _ 1 _ 2024","BLM",13924,1,"UU",2024,"4/1/2024",2024-04-01,"7",45.037837,122.611928,"14:38","SU",4,2,4,1,12.57
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"1",45.002449,122.563947,"10:33","SU",1,1,4,1,38.63
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"2",45.002691,122.563673,"11:08","SU",1,1,4,2,34.97
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"3",45.00259,122.563423,"10:45","SU",1,2,4,1,37.1
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"4",45.00216,122.563504,"11:08","SU",1,2,4,1,46.13
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"5",45.002181,122.563998,"11:35","SU",2,2,4,3,38.5
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"6",45.002206,122.564291,"11:24","SU",1,1,4,1,36.57
"15562 _ 1 _ 2024","BLM",15562,1,"BU",2024,"4/1/2024",2024-04-01,"7",45.00263,122.564106,"10:45","SU",1,1,4,1,38.33
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"1",44.529163,122.581837,"13:30","C",0,3,1,2,25.53
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"2",44.529144,122.58114,"14:00","PC",0,2,2,2,28.3
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"3",44.528681,122.581221,"13:41","C",0,2,3,3,30
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"4",44.52876,122.58211,"14:07","C",0,2,2,4,26.23
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"5",44.529142,122.582401,"13:27","C",0,3,3,4,24.53
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"6",44.529447,122.582067,"13:53","C",0,3,3,4,26
"20039 _ 1 _ 2024","WY",20039,1,"HU",2024,"5/1/2024",2024-05-01,"7",44.52954,122.581456,"14:14","C",0,3,3,4,24.3
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"1",44.548884,122.567289,"9:57","C",0,2,4,4,37.33
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"2",44.548571,122.56698,"10:38","PC",0,3,4,4,36.87
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"3",44.548798,122.567899,"10:00","C",0,1,1,2,21.6
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"4",44.549094,122.568003,"10:29","C",0,2,2,2,35.8
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"5",44.549203,122.567348,"10:00","C",0,2,3,3,36.77
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"6",44.549103,122.566834,"10:24","C",0,2,4,3,26.67
"20053 _ 1 _ 2024","WY",20053,1,"HU",2024,"5/1/2024",2024-05-01,"7",44.548903,122.566481,"10:57","PC",0,2,3,4,23.77
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"1",44.631311,122.653161,"9:35","SU",0,2,1,4,35.5
"20550 _ 1 _ 2024","WY",20550,1,"HU",2024,"4/2/2024",2024-04-02,"2",44.631352,122.653448,"9:58","SU",0,2,1,3,12.03
