"plot_id","site_id","landowner","tree_farm","stand","subplot","trt","year","date","date_mdy","lat","long","weather","elev","temp","hum","canopy_cov","veg_cov","dwd_cov","fwd_cov","soil_moist_avg","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"12213 _ 1 _ 2024 _ 3","12213 _ 1 _ 2024","BLM","CL",12213,3,"UU",2024,"4/11/2024",2024-04-11,45.079415,122.593612,"SU",634,60.1,57.6,3,4,1,1,28.9,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024 _ 4","12213 _ 1 _ 2024","BLM","CL",12213,4,"UU",2024,"4/11/2024",2024-04-11,45.07932,122.594006,"SU",634,60.1,57.6,1,4,1,1,39.8,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024 _ 5","12213 _ 1 _ 2024","BLM","CL",12213,5,"UU",2024,"4/11/2024",2024-04-11,45.079626,122.594326,"SU",634,60.1,57.6,2,4,2,1,42.83,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024 _ 6","12213 _ 1 _ 2024","BLM","CL",12213,6,"UU",2024,"4/11/2024",2024-04-11,45.079956,122.594924,"PC",634,60.1,57.6,2,4,1,3,16.23,"JW",0,0,1,0,0,0
"12213 _ 1 _ 2024 _ 7","12213 _ 1 _ 2024","BLM","CL",12213,7,"UU",2024,"4/11/2024",2024-04-11,45.079932,122.593607,"SU",634,60.1,57.6,2,4,1,1,28.93,"JW",0,1,0,0,0,0
"12239 _ 1 _ 2023 _ 1","12239 _ 1 _ 2023","BLM","CL",12239,1,"UU",2023,"3/15/2023",2023-03-15,45.07887,122.58288,"S",709.11,51.7,63.7,3,4,2,1,23.03333333,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 2","12239 _ 1 _ 2023","BLM","CL",12239,2,"UU",2023,"3/15/2023",2023-03-15,45.079175,122.582804,"PC",709.11,48.3,58.9,3,3,1,2,25.7,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 3","12239 _ 1 _ 2023","BLM","CL",12239,3,"UU",2023,"3/15/2023",2023-03-15,45.079001,122.582554,"PC",709.11,51.7,66.4,3,3,2,2,28.93333333,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 4","12239 _ 1 _ 2023","BLM","CL",12239,4,"UU",2023,"3/15/2023",2023-03-15,45.078851,122.582649,"PC",709.11,47.3,67.3,2,4,1,2,31.83333333,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 5","12239 _ 1 _ 2023","BLM","CL",12239,5,"UU",2023,"3/15/2023",2023-03-15,45.07853,122.582999,"PC",709.11,50,54.7,3,4,1,4,20.36666667,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 6","12239 _ 1 _ 2023","BLM","CL",12239,6,"UU",2023,"3/15/2023",2023-03-15,45.078799,122.58332,"PC",709.11,48.1,56.6,4,3,1,3,42.63333333,NA,0,0,0,0,0,0
"12239 _ 1 _ 2023 _ 7","12239 _ 1 _ 2023","BLM","CL",12239,7,"UU",2023,"3/15/2023",2023-03-15,45.0792,122.583131,"PC",709.11,50.1,62.4,3,3,2,4,8.866666667,NA,0,0,0,0,0,0
"12239 _ 1 _ 2024 _ 1","12239 _ 1 _ 2024","BLM","CL",12239,1,"UU",2024,"4/11/2024",2024-04-11,45.077243,122.580155,"SU",671,51.2,78.1,2,4,2,2,29.8,"RMM",0,1,0,0,0,0
"12239 _ 1 _ 2024 _ 2","12239 _ 1 _ 2024","BLM","CL",12239,2,"UU",2024,"4/11/2024",2024-04-11,45.07761,122.579931,"SU",671,51.2,78.1,4,4,2,3,26.1,"RMM",0,1,0,0,0,0
"12239 _ 1 _ 2024 _ 3","12239 _ 1 _ 2024","BLM","CL",12239,3,"UU",2024,"4/11/2024",2024-04-11,45.077386,122.579898,"PC",671,51.2,78.1,3,3,2,3,34.3,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024 _ 4","12239 _ 1 _ 2024","BLM","CL",12239,4,"UU",2024,"4/11/2024",2024-04-11,45.077161,122.580023,"PC",671,51.2,78.1,3,4,1,2,39.4,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024 _ 5","12239 _ 1 _ 2024","BLM","CL",12239,5,"UU",2024,"4/11/2024",2024-04-11,45.077063,122.580056,"PC",671,51.2,78.1,3,4,1,2,33.63,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024 _ 6","12239 _ 1 _ 2024","BLM","CL",12239,6,"UU",2024,"4/11/2024",2024-04-11,45.077394,122.580567,"SU",671,51.2,78.1,4,4,2,2,30.63,"JW",0,0,1,0,0,0
"12239 _ 1 _ 2024 _ 7","12239 _ 1 _ 2024","BLM","CL",12239,7,"UU",2024,"4/11/2024",2024-04-11,45.077475,122.580254,"SU",671,51.2,78.1,4,3,2,2,34,"JW",0,0,0,0,0,0
"12349 _ 1 _ 2023 _ 1","12349 _ 1 _ 2023","ODF","NC",12349,1,"BU",2023,"5/2/2023",2023-05-02,44.81345,122.61021,"C",1511,55.4,76.5,1,3,1,1,13.93333333,NA,0,0,2,0,0,0
"12349 _ 1 _ 2023 _ 2","12349 _ 1 _ 2023","ODF","NC",12349,2,"BU",2023,"5/2/2023",2023-05-02,44.81327,122.61029,"C",1530,55.4,72.4,2,2,1,1,11.4,NA,0,0,1,0,0,0
"12349 _ 1 _ 2023 _ 3","12349 _ 1 _ 2023","ODF","NC",12349,3,"BU",2023,"5/2/2023",2023-05-02,44.81364,122.6106,"C",1562,55.3,73.7,1,4,1,1,21.36666667,NA,0,0,0,0,0,0
"12349 _ 1 _ 2023 _ 4","12349 _ 1 _ 2023","ODF","NC",12349,4,"BU",2023,"5/2/2023",2023-05-02,44.81396,122.6105,"C",1519,53.4,79,1,4,2,2,23.23333333,NA,0,0,3,0,0,0
"12349 _ 1 _ 2023 _ 5","12349 _ 1 _ 2023","ODF","NC",12349,5,"BU",2023,"5/2/2023",2023-05-02,44.81376,122.61007,"C",1500,56,75.1,1,4,1,2,19.83333333,NA,0,1,0,0,0,0
"12349 _ 1 _ 2023 _ 6","12349 _ 1 _ 2023","ODF","NC",12349,6,"BU",2023,"5/2/2023",2023-05-02,44.813375,122.609836,"C",1532,56.7,79,1,4,1,1,14.7,NA,0,0,1,0,0,0
"12349 _ 1 _ 2023 _ 7","12349 _ 1 _ 2023","ODF","NC",12349,7,"BU",2023,"5/2/2023",2023-05-02,44.813141,122.609918,"C",1520,55.8,72.9,1,4,1,2,14.9,NA,0,1,1,0,0,0
"12349 _ 1 _ 2024 _ 1","12349 _ 1 _ 2024","ODF","NC",12349,1,"BU",2024,"5/2/2024",2024-05-02,44.817198,122.607298,"PC",1592,52.5,78.3,1,4,2,1,29.33,"JW",0,0,1,0,0,0
"12349 _ 1 _ 2024 _ 2","12349 _ 1 _ 2024","ODF","NC",12349,2,"BU",2024,"5/2/2024",2024-05-02,44.817698,122.607535,"C",1592,52.5,78.3,1,4,1,1,32.4,"JW",0,0,0,0,0,0
"12349 _ 1 _ 2024 _ 3","12349 _ 1 _ 2024","ODF","NC",12349,3,"BU",2024,"5/2/2024",2024-05-02,44.817465,122.607021,"C",1592,52.5,78.3,1,4,2,1,32.83,"SLG",0,4,0,0,1,0
"12349 _ 1 _ 2024 _ 4","12349 _ 1 _ 2024","ODF","NC",12349,4,"BU",2024,"5/2/2024",2024-05-02,44.817123,122.606785,"C",1592,52.5,78.3,2,2,3,2,0,"SLG",0,1,0,0,0,0
"12349 _ 1 _ 2024 _ 5","12349 _ 1 _ 2024","ODF","NC",12349,5,"BU",2024,"5/2/2024",2024-05-02,44.816841,122.607094,"C",1592,52.5,78.3,1,4,2,1,34.3,"RMM",0,1,1,0,0,0
"12349 _ 1 _ 2024 _ 6","12349 _ 1 _ 2024","ODF","NC",12349,6,"BU",2024,"5/2/2024",2024-05-02,44.81738,122.60753,"C",1592,52.5,78.3,3,4,3,3,30.37,"RMM",0,2,5,0,1,0
"12349 _ 1 _ 2024 _ 7","12349 _ 1 _ 2024","ODF","NC",12349,7,"BU",2024,"5/2/2024",2024-05-02,44.817474,122.607877,"C",1592,52.5,78.3,3,4,2,3,26.6,"RMM",0,1,0,0,0,0
"12351 _ 1 _ 2023 _ 1","12351 _ 1 _ 2023","ODF","NC",12351,1,"BU",2023,"5/23/2023",2023-05-23,44.8117,122.609689,"S",1492,68.2,48.6,1,4,2,1,12.66666667,NA,0,0,0,0,0,0
"12351 _ 1 _ 2023 _ 2","12351 _ 1 _ 2023","ODF","NC",12351,2,"BU",2023,"5/23/2023",2023-05-23,44.811752,122.610129,"S",1561,70.9,42.2,1,4,1,1,7.133333333,NA,0,0,0,0,0,0
"12351 _ 1 _ 2023 _ 3","12351 _ 1 _ 2023","ODF","NC",12351,3,"BU",2023,"5/23/2023",2023-05-23,44.81202,122.60973,"S",1534,65.3,43.4,1,4,1,1,9,NA,0,1,0,0,0,0
"12351 _ 1 _ 2023 _ 4","12351 _ 1 _ 2023","ODF","NC",12351,4,"BU",2023,"5/23/2023",2023-05-23,44.81182,122.60931,"S",1511,64.3,42.8,1,4,1,1,7.933333333,NA,0,0,0,0,0,0
"12351 _ 1 _ 2023 _ 5","12351 _ 1 _ 2023","ODF","NC",12351,5,"BU",2023,"5/23/2023",2023-05-23,44.81161,122.60931,"S",1510,67,45.1,1,4,2,1,9.933333333,NA,0,0,0,0,0,0
"12351 _ 1 _ 2023 _ 6","12351 _ 1 _ 2023","ODF","NC",12351,6,"BU",2023,"5/23/2023",2023-05-23,44.81144,122.60959,"S",1518,64.3,35.3,2,4,1,1,12.33333333,NA,0,1,0,0,0,0
"12351 _ 1 _ 2023 _ 7","12351 _ 1 _ 2023","ODF","NC",12351,7,"BU",2023,"5/23/2023",2023-05-23,44.81153,122.61016,"S",1524,62.7,44.4,2,4,1,1,10.83333333,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 1","12362 _ 1 _ 2023","ODF","NC",12362,1,"HB",2023,"4/25/2023",2023-04-25,44.78274,122.46156,"S",1954,65.1,57,0,4,1,1,35.93333333,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 2","12362 _ 1 _ 2023","ODF","NC",12362,2,"HB",2023,"4/25/2023",2023-04-25,44.78284,122.46116,"S",1970,63.2,54.1,0,3,2,1,25.16666667,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 3","12362 _ 1 _ 2023","ODF","NC",12362,3,"HB",2023,"4/25/2023",2023-04-25,44.78252,122.46122,"S",1953,63.2,51.5,0,4,1,2,30.43333333,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 4","12362 _ 1 _ 2023","ODF","NC",12362,4,"HB",2023,"4/25/2023",2023-04-25,44.7824,122.46162,"S",1940,58,56.8,0,4,1,1,29.46666667,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 5","12362 _ 1 _ 2023","ODF","NC",12362,5,"HB",2023,"4/25/2023",2023-04-25,44.782617,122.462018,"S",1931,68.7,54.6,0,4,1,1,21.43333333,NA,0,1,0,0,0,0
"12362 _ 1 _ 2023 _ 6","12362 _ 1 _ 2023","ODF","NC",12362,6,"HB",2023,"4/25/2023",2023-04-25,44.782877,122.461945,"S",1967,65.7,57.1,0,4,1,1,26.7,NA,0,0,0,0,0,0
"12362 _ 1 _ 2023 _ 7","12362 _ 1 _ 2023","ODF","NC",12362,7,"HB",2023,"4/25/2023",2023-04-25,44.783026,122.461563,"S",1947,60.3,55.3,0,4,1,1,31.53333333,NA,0,0,0,0,0,0
"12362 _ 1 _ 2024 _ 1","12362 _ 1 _ 2024","ODF","NC",12362,1,"HB",2024,"4/15/2024",2024-04-15,44.781005,122.458444,"C",1967,43.4,92.4,0,4,1,1,9.6,"SLG",0,0,0,0,0,0
"12362 _ 1 _ 2024 _ 2","12362 _ 1 _ 2024","ODF","NC",12362,2,"HB",2024,"4/15/2024",2024-04-15,44.781105,122.458231,"C",1967,43.4,92.4,0,4,1,1,2.17,"SLG",0,0,0,0,0,0
"12362 _ 1 _ 2024 _ 3","12362 _ 1 _ 2024","ODF","NC",12362,3,"HB",2024,"4/15/2024",2024-04-15,44.780935,122.457784,"C",1967,43.4,92.4,0,4,1,1,26.6,"RMM",0,0,0,0,0,0
"12362 _ 1 _ 2024 _ 4","12362 _ 1 _ 2024","ODF","NC",12362,4,"HB",2024,"4/15/2024",2024-04-15,44.78069,122.458315,"R",1967,43.4,92.4,0,4,1,1,24.2,"RMM",0,0,1,0,0,0
"12362 _ 1 _ 2024 _ 5","12362 _ 1 _ 2024","ODF","NC",12362,5,"HB",2024,"4/15/2024",2024-04-15,44.780713,122.458741,"C",1967,43.4,92.4,0,4,1,0,55.87,"RMM",0,0,0,0,0,0
"12362 _ 1 _ 2024 _ 6","12362 _ 1 _ 2024","ODF","NC",12362,6,"HB",2024,"4/15/2024",2024-04-15,44.781194,122.458881,"R",1967,43.4,92.4,0,3,1,1,14.67,"JW",0,0,2,0,0,0
"12362 _ 1 _ 2024 _ 7","12362 _ 1 _ 2024","ODF","NC",12362,7,"HB",2024,"4/15/2024",2024-04-15,44.781388,122.458657,"R",1967,43.4,92.4,0,2,1,1,3.07,"JW",0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 1","12364 _ 1 _ 2023","ODF","NC",12364,1,"HB",2023,"4/25/2023",2023-04-25,44.77559,122.47537,"S",1681,56.2,74.8,0,4,1,1,30.26666667,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 2","12364 _ 1 _ 2023","ODF","NC",12364,2,"HB",2023,"4/25/2023",2023-04-25,44.77588,122.47545,"S",1704,58.9,70,0,4,1,1,30.36666667,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 3","12364 _ 1 _ 2023","ODF","NC",12364,3,"HB",2023,"4/25/2023",2023-04-25,44.7758,122.475117,"S",1694,60.1,58.2,0,4,1,1,29.8,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 4","12364 _ 1 _ 2023","ODF","NC",12364,4,"HB",2023,"4/25/2023",2023-04-25,44.775459,122.475009,"S",1671,58.1,58.9,0,4,1,1,34.43333333,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 5","12364 _ 1 _ 2023","ODF","NC",12364,5,"HB",2023,"4/25/2023",2023-04-25,44.775281,122.475273,"S",1651,61.1,57.5,0,4,1,1,35.3,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 6","12364 _ 1 _ 2023","ODF","NC",12364,6,"HB",2023,"4/25/2023",2023-04-25,44.77533,122.47567,"S",1670,60.3,56.8,0,2,1,2,29.46666667,NA,0,0,0,0,0,0
"12364 _ 1 _ 2023 _ 7","12364 _ 1 _ 2023","ODF","NC",12364,7,"HB",2023,"4/25/2023",2023-04-25,44.77563,122.47582,"S",1680,56.1,78.3,0,4,2,1,28.5,NA,0,0,0,0,0,0
"12364 _ 1 _ 2024 _ 1","12364 _ 1 _ 2024","ODF","NC",12364,1,"HB",2024,"4/15/2024",2024-04-15,44.777021,122.476137,"PC",1801,49,100,0,4,2,1,21.23,"RMM",0,0,1,0,0,0
"12364 _ 1 _ 2024 _ 2","12364 _ 1 _ 2024","ODF","NC",12364,2,"HB",2024,"4/15/2024",2024-04-15,44.777241,122.476621,"C",1801,49,100,0,4,1,1,22.57,"RMM",0,0,0,0,0,0
"12364 _ 1 _ 2024 _ 3","12364 _ 1 _ 2024","ODF","NC",12364,3,"HB",2024,"4/15/2024",2024-04-15,44.777385,122.476081,"PC",1801,49,100,0,4,2,1,26.2,"JW",0,0,0,0,0,0
"12364 _ 1 _ 2024 _ 4","12364 _ 1 _ 2024","ODF","NC",12364,4,"HB",2024,"4/15/2024",2024-04-15,44.777205,122.475299,"PC",1801,49,100,0,4,1,1,30.1,"JW",0,1,0,0,0,0
"12364 _ 1 _ 2024 _ 5","12364 _ 1 _ 2024","ODF","NC",12364,5,"HB",2024,"4/15/2024",2024-04-15,44.776666,122.475816,"C",1801,49,100,0,4,1,1,23.67,"SLG",0,0,0,0,0,0
"12364 _ 1 _ 2024 _ 6","12364 _ 1 _ 2024","ODF","NC",12364,6,"HB",2024,"4/15/2024",2024-04-15,44.776723,122.476516,"C",1801,49,100,0,4,1,1,21.63,"SLG",0,0,0,0,0,0
"12364 _ 1 _ 2024 _ 7","12364 _ 1 _ 2024","ODF","NC",12364,7,"HB",2024,"4/15/2024",2024-04-15,44.776942,122.476776,"PC",1801,49,100,0,4,1,1,23.43,"SLG",0,0,0,0,0,0
"12392 _ 1 _ 2023 _ 1","12392 _ 1 _ 2023","ODF","NC",12392,1,"BU",2023,"5/11/2023",2023-05-11,44.73231,122.13914,"S",1997,52.3,77.5,1,3,1,1,14.83333333,NA,0,0,0,0,0,0
"12392 _ 1 _ 2023 _ 2","12392 _ 1 _ 2023","ODF","NC",12392,2,"BU",2023,"5/11/2023",2023-05-11,44.73247,122.13896,"S",2049,54.6,73.6,1,4,1,1,12.3,NA,0,0,0,0,0,0
"12392 _ 1 _ 2023 _ 3","12392 _ 1 _ 2023","ODF","NC",12392,3,"BU",2023,"5/11/2023",2023-05-11,44.73223,122.13877,"S",2047,58.4,72.1,2,2,1,2,17.76666667,NA,0,1,0,0,0,0
"12392 _ 1 _ 2023 _ 4","12392 _ 1 _ 2023","ODF","NC",12392,4,"BU",2023,"5/11/2023",2023-05-11,44.73207,122.13897,"S",2008,57.3,80.4,2,2,1,1,17.16666667,NA,0,0,0,0,0,0
"12392 _ 1 _ 2023 _ 5","12392 _ 1 _ 2023","ODF","NC",12392,5,"BU",2023,"5/11/2023",2023-05-11,44.7321,122.13939,"S",1970,57.3,75.1,1,4,1,1,16,NA,0,0,0,0,0,0
"12392 _ 1 _ 2023 _ 6","12392 _ 1 _ 2023","ODF","NC",12392,6,"BU",2023,"5/11/2023",2023-05-11,44.732286,122.139545,"S",1979,57.8,79.5,1,3,1,1,16.73333333,NA,0,1,0,0,0,0
"12392 _ 1 _ 2023 _ 7","12392 _ 1 _ 2023","ODF","NC",12392,7,"BU",2023,"5/11/2023",2023-05-11,44.732554,122.13936,"S",2062,54.3,82.7,1,4,1,1,17.46666667,NA,0,0,0,0,0,0
"12421 _ 1 _ 2023 _ 1","12421 _ 1 _ 2023","ODF","NC",12421,1,"BU",2023,"4/27/2023",2023-04-27,44.766,122.37062,"S",2020,62,58.4,1,2,1,2,10.8,NA,0,0,2,0,0,0
"12421 _ 1 _ 2023 _ 2","12421 _ 1 _ 2023","ODF","NC",12421,2,"BU",2023,"4/27/2023",2023-04-27,44.76633,122.37407,"S",2040,60.7,57.3,1,2,1,2,29.76666667,NA,0,1,3,0,0,0
"12421 _ 1 _ 2023 _ 3","12421 _ 1 _ 2023","ODF","NC",12421,3,"BU",2023,"4/27/2023",2023-04-27,44.76596,122.37014,"S",2035,60.9,60.2,1,3,1,2,20.46666667,NA,0,0,1,0,0,0
"12421 _ 1 _ 2023 _ 4","12421 _ 1 _ 2023","ODF","NC",12421,4,"BU",2023,"4/27/2023",2023-04-27,44.76568,122.3035,"S",2002,60,57.9,1,3,1,2,20.43333333,NA,0,1,0,0,0,0
"12421 _ 1 _ 2023 _ 5","12421 _ 1 _ 2023","ODF","NC",12421,5,"BU",2023,"4/27/2023",2023-04-27,44.76568,122.37082,"S",1956,62.4,59.4,0,2,2,1,8.766666667,NA,0,0,2,0,0,0
"12421 _ 1 _ 2023 _ 6","12421 _ 1 _ 2023","ODF","NC",12421,6,"BU",2023,"4/27/2023",2023-04-27,44.765985,122.371074,"S",2012,60,67.1,1,2,1,1,9.866666667,NA,0,0,0,0,0,0
"12421 _ 1 _ 2023 _ 7","12421 _ 1 _ 2023","ODF","NC",12421,7,"BU",2023,"4/27/2023",2023-04-27,44.766232,122.370901,"S",2016,62,63.4,1,2,1,3,8.266666667,NA,0,0,0,0,0,0
"12421 _ 1 _ 2024 _ 1","12421 _ 1 _ 2024","ODF","NC",12421,1,"BU",2024,"5/14/2024",2024-05-14,44.766283,122.369181,"SU",2025,57.5,67.5,1,4,1,1,8.8,"JW",0,0,0,0,0,0
"12421 _ 1 _ 2024 _ 2","12421 _ 1 _ 2024","ODF","NC",12421,2,"BU",2024,"5/14/2024",2024-05-14,44.76623,122.369468,"SU",2025,57.5,67.5,0,4,1,1,9.63,"JW",0,0,0,0,0,0
"12421 _ 1 _ 2024 _ 3","12421 _ 1 _ 2024","ODF","NC",12421,3,"BU",2024,"5/14/2024",2024-05-14,44.766092,122.369287,"SU",2025,57.5,67.5,1,4,2,1,12.17,"RMM",0,1,0,0,0,0
"12421 _ 1 _ 2024 _ 4","12421 _ 1 _ 2024","ODF","NC",12421,4,"BU",2024,"5/14/2024",2024-05-14,44.766045,122.36902,"SU",2025,57.5,67.5,1,4,2,1,8.2,"RMM",0,0,2,0,0,0
"12421 _ 1 _ 2024 _ 5","12421 _ 1 _ 2024","ODF","NC",12421,5,"BU",2024,"5/14/2024",2024-05-14,44.766312,122.368556,"SU",2025,57.5,67.5,1,4,2,1,21.37,"RMM",0,0,1,0,0,0
"12421 _ 1 _ 2024 _ 6","12421 _ 1 _ 2024","ODF","NC",12421,6,"BU",2024,"5/14/2024",2024-05-14,44.766416,122.36882,"SU",2025,57.5,67.5,1,4,2,2,10.43,"SLG",0,0,0,0,0,0
"12421 _ 1 _ 2024 _ 7","12421 _ 1 _ 2024","ODF","NC",12421,7,"BU",2024,"5/14/2024",2024-05-14,44.76645,122.369105,"SU",2025,57.5,67.5,2,4,2,2,14.67,"SLG",0,0,0,0,0,0
"12441 _ 1 _ 2023 _ 1","12441 _ 1 _ 2023","ODF","NC",12441,1,"BU",2023,"4/27/2023",2023-04-27,44.772018,122.377738,"S",1968,72.5,47.6,1,4,2,2,27.63333333,NA,0,0,0,0,0,0
"12441 _ 1 _ 2023 _ 2","12441 _ 1 _ 2023","ODF","NC",12441,2,"BU",2023,"4/27/2023",2023-04-27,44.772186,122.377178,"S",1975,78.7,41.1,1,3,0,1,23.56666667,NA,0,0,0,0,0,0
"12441 _ 1 _ 2023 _ 3","12441 _ 1 _ 2023","ODF","NC",12441,3,"BU",2023,"4/27/2023",2023-04-27,44.7718,122.37727,"S",1942,72.8,43.5,1,4,2,1,26.33333333,NA,0,0,1,0,0,0
"12441 _ 1 _ 2023 _ 4","12441 _ 1 _ 2023","ODF","NC",12441,4,"BU",2023,"4/27/2023",2023-04-27,44.7717,122.3777,"S",1878,74.9,44.9,1,4,2,2,22.1,NA,0,1,2,0,0,0
"12441 _ 1 _ 2023 _ 5","12441 _ 1 _ 2023","ODF","NC",12441,5,"BU",2023,"4/27/2023",2023-04-27,44.77181,122.37817,"S",1966,75.9,39.9,1,4,3,1,20.96666667,NA,0,1,1,0,0,0
"12441 _ 1 _ 2023 _ 6","12441 _ 1 _ 2023","ODF","NC",12441,6,"BU",2023,"4/27/2023",2023-04-27,44.77209,122.37801,"S",1887,75.9,38.8,1,3,2,2,24.7,NA,0,2,0,0,0,0
"12441 _ 1 _ 2023 _ 7","12441 _ 1 _ 2023","ODF","NC",12441,7,"BU",2023,"4/27/2023",2023-04-27,44.77233,122.3775,"S",1970,75.1,41.9,1,3,1,1,28.56666667,NA,0,0,0,0,0,0
"12441 _ 1 _ 2024 _ 1","12441 _ 1 _ 2024","ODF","NC",12441,1,"BU",2024,"5/14/2024",2024-05-14,44.770862,122.37755,"SU",1883,65.8,64.7,1,4,1,2,43.63,"SLG",0,0,0,0,0,0
"12441 _ 1 _ 2024 _ 2","12441 _ 1 _ 2024","ODF","NC",12441,2,"BU",2024,"5/14/2024",2024-05-14,44.771115,122.377375,"SU",1883,65.8,64.7,3,4,3,2,24.6,"SLG",0,0,2,0,0,0
"12441 _ 1 _ 2024 _ 3","12441 _ 1 _ 2024","ODF","NC",12441,3,"BU",2024,"5/14/2024",2024-05-14,44.770856,122.376971,"SU",1883,65.8,64.7,2,4,2,4,31.27,"RMM",0,0,0,1,0,0
"12441 _ 1 _ 2024 _ 4","12441 _ 1 _ 2024","ODF","NC",12441,4,"BU",2024,"5/14/2024",2024-05-14,44.770532,122.377121,"SU",1883,65.8,64.7,2,4,1,1,26.9,"RMM",0,1,1,0,0,0
"12441 _ 1 _ 2024 _ 5","12441 _ 1 _ 2024","ODF","NC",12441,5,"BU",2024,"5/14/2024",2024-05-14,44.770502,122.377422,"SU",1883,65.8,64.7,1,4,1,1,20.1,"JW",0,0,0,0,0,0
"12441 _ 1 _ 2024 _ 6","12441 _ 1 _ 2024","ODF","NC",12441,6,"BU",2024,"5/14/2024",2024-05-14,44.770624,122.377802,"SU",1883,65.8,64.7,1,4,1,1,26.07,"JW",0,0,0,0,0,0
"12441 _ 1 _ 2024 _ 7","12441 _ 1 _ 2024","ODF","NC",12441,7,"BU",2024,"5/14/2024",2024-05-14,44.771044,122.377699,"SU",1883,65.8,64.7,1,4,2,1,19.97,"JW",0,1,3,0,0,0
"12560 _ 1 _ 2023 _ 1","12560 _ 1 _ 2023","ODF","NC",12560,1,"BU",2023,"4/26/2023",2023-04-26,44.73774,122.40174,"S",1350,53.9,69.9,2,4,1,2,11,NA,0,0,0,0,0,0
"12560 _ 1 _ 2023 _ 2","12560 _ 1 _ 2023","ODF","NC",12560,2,"BU",2023,"4/26/2023",2023-04-26,44.73797,122.40196,"S",1420,57.2,64.6,1,4,1,2,13.23333333,NA,0,0,0,0,0,0
"12560 _ 1 _ 2023 _ 3","12560 _ 1 _ 2023","ODF","NC",12560,3,"BU",2023,"4/26/2023",2023-04-26,44.737979,122.401535,"S",1424,57.6,62.4,3,3,0,2,13.16666667,NA,0,0,0,0,0,0
"12560 _ 1 _ 2023 _ 4","12560 _ 1 _ 2023","ODF","NC",12560,4,"BU",2023,"4/26/2023",2023-04-26,44.737521,122.4014,"S",1405,58.7,61.6,2,3,1,2,21.53333333,NA,0,0,0,0,0,0
"12560 _ 1 _ 2023 _ 5","12560 _ 1 _ 2023","ODF","NC",12560,5,"BU",2023,"4/26/2023",2023-04-26,44.737442,122.401818,"S",1390,61,62.5,1,4,1,2,17.06666667,NA,0,1,0,0,0,0
"12560 _ 1 _ 2023 _ 6","12560 _ 1 _ 2023","ODF","NC",12560,6,"BU",2023,"4/26/2023",2023-04-26,44.7376,122.4022,"S",1380,58.9,60,3,4,3,1,13.5,NA,0,0,0,0,0,0
"12560 _ 1 _ 2023 _ 7","12560 _ 1 _ 2023","ODF","NC",12560,7,"BU",2023,"4/26/2023",2023-04-26,44.73794,122.40217,"S",1409,57.5,69,2,3,2,1,15.3,NA,0,0,0,0,0,0
"12560 _ 1 _ 2024 _ 1","12560 _ 1 _ 2024","ODF","NC",12560,1,"BU",2024,"4/18/2024",2024-04-18,44.736851,122.39994,"SU",1438,57.1,33.5,1,3,1,3,17.5,"JW",0,0,0,0,0,0
"12560 _ 1 _ 2024 _ 2","12560 _ 1 _ 2024","ODF","NC",12560,2,"BU",2024,"4/18/2024",2024-04-18,44.736532,122.399582,"SU",1438,57.1,33.5,4,4,1,3,18.97,"RMM",0,0,0,0,0,0
"12560 _ 1 _ 2024 _ 3","12560 _ 1 _ 2024","ODF","NC",12560,3,"BU",2024,"4/18/2024",2024-04-18,44.736235,122.400271,"SU",1438,57.1,33.5,3,4,2,3,17.8,"SLG",0,0,0,0,0,0
"12560 _ 1 _ 2024 _ 4","12560 _ 1 _ 2024","ODF","NC",12560,4,"BU",2024,"4/18/2024",2024-04-18,44.736467,122.400723,"SU",1438,57.1,33.5,2,4,1,3,13.67,"SLG",0,0,0,0,0,0
"12560 _ 1 _ 2024 _ 5","12560 _ 1 _ 2024","ODF","NC",12560,5,"BU",2024,"4/18/2024",2024-04-18,44.736975,122.400287,"SU",1438,57.1,33.5,2,3,1,2,4.03,"JW",0,1,1,0,0,0
