"site_id","landowner","stand","site_rep","trt","year","subplot","date","date_mdy","dwd_type","size_cl","decay_cl","char_cl","length_cl"
"20053 _ 1 _ 2024","WY","20053",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","2","2","1","0"
"20053 _ 1 _ 2024","WY","20053",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","1","2","1","0"
"20053 _ 1 _ 2024","WY","20053",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","2","2","1","0"
"20053 _ 1 _ 2024","WY","20053",1,"HU",2024,"7","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"2","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"3","5/1/2024",2024-05-01,"S","2","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"3","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"4","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"4","5/1/2024",2024-05-01,"L","1","2","1","1"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"4","5/1/2024",2024-05-01,"L","1","2","1","1"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"5","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"5","5/1/2024",2024-05-01,"S","2","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"5","5/1/2024",2024-05-01,"S","2","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"5","5/1/2024",2024-05-01,"L","2","2","1","1"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"5","5/1/2024",2024-05-01,"L","1","2","1","1"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","2","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","1","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"6","5/1/2024",2024-05-01,"S","2","2","1","0"
"20039 _ 1 _ 2024","WY","20039",1,"HU",2024,"7","5/1/2024",2024-05-01,"S","2","2","1","0"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"1","5/2/2024",2024-05-02,"L","1","2","3","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"2","5/2/2024",2024-05-02,"L","1","2","3","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"2","5/2/2024",2024-05-02,"L","1","2","2","1"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"3","5/2/2024",2024-05-02,"S","2","2","3","0"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"3","5/2/2024",2024-05-02,"S","1","2","3","0"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"3","5/2/2024",2024-05-02,"L","2","2","3","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"4","5/2/2024",2024-05-02,"L","2","2","2","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"4","5/2/2024",2024-05-02,"L","1","2","2","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"5","5/2/2024",2024-05-02,"L","1","2","2","2"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"6","5/2/2024",2024-05-02,"S","2","2","2","0"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"6","5/2/2024",2024-05-02,"L","2","2","2","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"7","5/2/2024",2024-05-02,"L","1","2","2","3"
"12806 _ 1 _ 2024","ODF","12806",1,"BU",2024,"7","5/2/2024",2024-05-02,"L","2","2","2","1"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"1","5/2/2024",2024-05-02,"L","2","2","3","1"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"1","5/2/2024",2024-05-02,"S","1","2","3","0"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"1","5/2/2024",2024-05-02,"S","2","2","3","0"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"2","5/2/2024",2024-05-02,"L","1","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"2","5/2/2024",2024-05-02,"L","1","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"3","5/2/2024",2024-05-02,"L","1","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"4","5/2/2024",2024-05-02,"S","2","2","2","0"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"4","5/2/2024",2024-05-02,"S","2","2","2","0"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"4","5/2/2024",2024-05-02,"L","1","2","3","2"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"4","5/2/2024",2024-05-02,"L","1","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"5","5/2/2024",2024-05-02,"S","2","2","2","1"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"6","5/2/2024",2024-05-02,"L","2","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"6","5/2/2024",2024-05-02,"L","1","2","2","2"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"6","5/2/2024",2024-05-02,"L","2","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"6","5/2/2024",2024-05-02,"S","2","2","2","0"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"7","5/2/2024",2024-05-02,"L","2","2","2","3"
"12349 _ 1 _ 2024","ODF","12349",1,"BU",2024,"7","5/2/2024",2024-05-02,"S","1","2","2","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"1","4/30/2024",2024-04-30,"S","2","2","3","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"1","4/30/2024",2024-04-30,"S","2","2","3","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"1","4/30/2024",2024-04-30,"L","1","2","3","3"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"1","4/30/2024",2024-04-30,"L","1","2","3","2"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"2","4/30/2024",2024-04-30,"S","2","2","2","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"2","4/30/2024",2024-04-30,"S","2","2","3","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"3","4/30/2024",2024-04-30,"S","2","2","2","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"3","4/30/2024",2024-04-30,"L","1","2","2","1"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"3","4/30/2024",2024-04-30,"L","1","2","2","2"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"4","4/30/2024",2024-04-30,"L","1","2","3","1"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"4","4/30/2024",2024-04-30,"L","1","2","3","1"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"4","4/30/2024",2024-04-30,"S","1","2","2","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"4","4/30/2024",2024-04-30,"S","2","2","2","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"5","4/30/2024",2024-04-30,"S","2","2","3","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"5","4/30/2024",2024-04-30,"L","1","2","2","1"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","2","2","3","2"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"7","4/30/2024",2024-04-30,"S","1","2","3","0"
"12805 _ 1 _ 2024","ODF","12805",1,"BU",2024,"7","4/30/2024",2024-04-30,"S","2","2","3","0"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"2","4/30/2024",2024-04-30,"S","2","2","3","0"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"3","4/30/2024",2024-04-30,"L","2","2","2","3"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"3","4/30/2024",2024-04-30,"S","2","2","2","0"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"3","4/30/2024",2024-04-30,"S","1","2","2","0"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"4","4/30/2024",2024-04-30,"L","2","2","2","3"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"4","4/30/2024",2024-04-30,"L","2","2","2","3"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"5","4/30/2024",2024-04-30,"L","1","2","2","2"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","1","2","2","3"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","2","2","3","3"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","1","2","2","2"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"S","1","2","3","0"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","1","2","2","2"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"6","4/30/2024",2024-04-30,"L","1","2","2","2"
"12804 _ 1 _ 2024","ODF","12804",1,"BU",2024,"7","4/30/2024",2024-04-30,"L","1","2","2","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"1","5/13/2024",2024-05-13,"L","1","2","2","2"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"S","2","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"S","2","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"S","2","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"S","2","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"L","2","2","2","2"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"L","1","2","2","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"2","5/13/2024",2024-05-13,"L","1","2","2","2"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"3","5/13/2024",2024-05-13,"L","1","2","2","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"4","5/13/2024",2024-05-13,"L","1","2","3","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"4","5/13/2024",2024-05-13,"L","1","2","2","1"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"5","5/13/2024",2024-05-13,"S","1","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"5","5/13/2024",2024-05-13,"L","1","2","3","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"S","2","2","2","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"S","1","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"S","1","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"S","1","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"L","2","2","3","2"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"6","5/13/2024",2024-05-13,"L","1","2","2","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"7","5/13/2024",2024-05-13,"S","2","2","2","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"7","5/13/2024",2024-05-13,"S","1","2","2","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"7","5/13/2024",2024-05-13,"S","1","2","3","0"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"7","5/13/2024",2024-05-13,"L","1","2","2","3"
"12033 _ 1 _ 2024","ODF","12033",1,"BU",2024,"7","5/13/2024",2024-05-13,"L","1","2","2","2"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"1","5/14/2024",2024-05-14,"S","2","2","3","0"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"2","5/14/2024",2024-05-14,"L","1","2","2","3"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"2","5/14/2024",2024-05-14,"L","1","2","2","1"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"4","5/14/2024",2024-05-14,"L","2","2","3","3"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"5","5/14/2024",2024-05-14,"S","1","2","2","0"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"6","5/14/2024",2024-05-14,"S","2","2","3","0"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"6","5/14/2024",2024-05-14,"S","1","2","3","0"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"6","5/14/2024",2024-05-14,"L","1","2","2","1"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"7","5/14/2024",2024-05-14,"L","1","2","2","1"
"12421 _ 1 _ 2024","ODF","12421",1,"BU",2024,"7","5/14/2024",2024-05-14,"S","1","2","3","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"1","5/14/2024",2024-05-14,"S","1","2","2","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"1","5/14/2024",2024-05-14,"L","1","2","2","3"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"1","5/14/2024",2024-05-14,"S","1","2","2","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"1","5/14/2024",2024-05-14,"L","1","2","2","1"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"2","5/14/2024",2024-05-14,"S","2","2","2","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"2","5/14/2024",2024-05-14,"L","2","2","3","3"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"3","5/14/2024",2024-05-14,"L","2","2","2","3"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"3","5/14/2024",2024-05-14,"S","1","2","2","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"4","5/14/2024",2024-05-14,"S","2","2","3","0"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"5","5/14/2024",2024-05-14,"L","1","2","2","2"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"6","5/14/2024",2024-05-14,"L","1","2","3","3"
"12441 _ 1 _ 2024","ODF","12441",1,"BU",2024,"7","5/14/2024",2024-05-14,"L","1","2","3","3"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"1","5/15/2024",2024-05-15,"L","1","2","3","3"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"1","5/15/2024",2024-05-15,"S","1","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"2","5/15/2024",2024-05-15,"S","1","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"2","5/15/2024",2024-05-15,"S","2","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"2","5/15/2024",2024-05-15,"S","1","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"2","5/15/2024",2024-05-15,"S","1","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"3","5/15/2024",2024-05-15,"L","1","2","3","1"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"3","5/15/2024",2024-05-15,"L","1","2","2","1"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"3","5/15/2024",2024-05-15,"L","1","2","2","1"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"S","1","2","3","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"S","2","2","3","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"S","2","2","3","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"S","1","2","3","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"L","1","2","3","1"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"4","5/15/2024",2024-05-15,"L","1","2","3","2"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"5","5/15/2024",2024-05-15,"S","1","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"5","5/15/2024",2024-05-15,"L","1","2","1","1"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"6","5/15/2024",2024-05-15,"S","2","2","2","0"
"10403 _ 1 _ 2024","WY","10403",1,"BS",2024,"7","5/15/2024",2024-05-15,"L","1","2","2","2"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"1","5/15/2024",2024-05-15,"S","1","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"3","5/15/2024",2024-05-15,"L","1","2","1","2"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"3","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"3","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"4","5/15/2024",2024-05-15,"L","1","2","1","1"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"4","5/15/2024",2024-05-15,"L","1","2","1","1"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"4","5/15/2024",2024-05-15,"L","2","2","1","1"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"4","5/15/2024",2024-05-15,"S","1","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"4","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"5","5/15/2024",2024-05-15,"L","1","2","1","1"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"5","5/15/2024",2024-05-15,"L","1","2","1","2"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"6","5/15/2024",2024-05-15,"S","1","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"7","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"7","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"7","5/15/2024",2024-05-15,"S","2","2","1","0"
"10444 _ 1 _ 2024","WY","10444",1,"HU",2024,"7","5/15/2024",2024-05-15,"L","1","2","1","1"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"S","1","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"S","1","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"S","1","2","2","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"S","2","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"L","2","2","2","1"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"L","1","2","2","2"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"1","5/9/2024",2024-05-09,"L","1","2","2","1"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"2","5/9/2024",2024-05-09,"S","1","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"2","5/9/2024",2024-05-09,"S","1","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"3","5/9/2024",2024-05-09,"S","2","2","2","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"3","5/9/2024",2024-05-09,"S","2","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"3","5/9/2024",2024-05-09,"S","2","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"3","5/9/2024",2024-05-09,"S","2","2","2","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"5","5/9/2024",2024-05-09,"L","1","2","3","1"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"6","5/9/2024",2024-05-09,"S","1","2","3","0"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"6","5/9/2024",2024-05-09,"L","1","2","3","3"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"7","5/9/2024",2024-05-09,"L","1","2","3","2"
"11084 _ 1 _ 2024","WY","11084",1,"BS",2024,"7","5/9/2024",2024-05-09,"L","1","2","3","2"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"1","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"2","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"2","5/7/2024",2024-05-07,"S","1","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"3","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"3","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"4","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"4","5/7/2024",2024-05-07,"S","2","2","1","0"
"10968 _ 1 _ 2024","WY","10968",1,"HU",2024,"7","5/7/2024",2024-05-07,"S","1","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"1","5/7/2024",2024-05-07,"S","1","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"1","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"1","5/7/2024",2024-05-07,"L","2","2","1","3"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"2","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"2","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"2","5/7/2024",2024-05-07,"L","2","2","1","3"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"3","5/7/2024",2024-05-07,"S","1","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"3","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"3","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"3","5/7/2024",2024-05-07,"L","1","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"4","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"4","5/7/2024",2024-05-07,"L","1","2","1","3"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"5","5/7/2024",2024-05-07,"S","1","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"5","5/7/2024",2024-05-07,"L","1","2","1","2"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"5","5/7/2024",2024-05-07,"L","2","2","1","2"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"5","5/7/2024",2024-05-07,"L","2","2","1","1"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"6","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"6","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"6","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"6","5/7/2024",2024-05-07,"L","1","2","1","3"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"7","5/7/2024",2024-05-07,"S","2","2","1","0"
"10399 _ 1 _ 2024","WY","10399",1,"HU",2024,"7","5/7/2024",2024-05-07,"L","1","2","1","2"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"1","5/8/2024",2024-05-08,"S","2","2","2","0"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"1","5/8/2024",2024-05-08,"L","2","2","2","0"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"5","5/8/2024",2024-05-08,"S","2","2","2","0"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"5","5/8/2024",2024-05-08,"S","1","2","2","0"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"6","5/8/2024",2024-05-08,"L","1","2","1","1"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"6","5/8/2024",2024-05-08,"S","1","2","1","0"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"7","5/8/2024",2024-05-08,"L","1","2","1","1"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"7","5/8/2024",2024-05-08,"L","1","2","1","1"
"408143 _ 1 _ 2024","PB","408143",1,"HU",2024,"7","5/8/2024",2024-05-08,"S","1","2","1","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"1","5/8/2024",2024-05-08,"L","1","2","2","3"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"1","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"2","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"2","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"2","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"2","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"2","5/8/2024",2024-05-08,"L","1","2","3","1"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"3","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"3","5/8/2024",2024-05-08,"L","1","2","2","1"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"4","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"4","5/8/2024",2024-05-08,"S","2","2","3","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"4","5/8/2024",2024-05-08,"L","1","2","2","1"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"4","5/8/2024",2024-05-08,"L","1","2","2","2"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"5","5/8/2024",2024-05-08,"S","2","2","2","0"
"10153 _ 1 _ 2024","WY","10153",1,"BS",2024,"5","5/8/2024",2024-05-08,"L","1","2","2","3"
